Year,Month,Day,Hour,air_temp,dni,ghi,PeriodEnd.UTC,PeriodEnd.NZ
2022,9,13,17,15,0,87,2022-09-13T05:00:00Z,2022-09-13T05:00:00Z
2022,9,13,18,14,14,35,2022-09-13T06:00:00Z,2022-09-13T06:00:00Z
2022,9,13,19,14,0,0,2022-09-13T07:00:00Z,2022-09-13T07:00:00Z
2022,9,13,20,13,0,0,2022-09-13T08:00:00Z,2022-09-13T08:00:00Z
2022,9,13,21,13,0,0,2022-09-13T09:00:00Z,2022-09-13T09:00:00Z
2022,9,13,22,13,0,0,2022-09-13T10:00:00Z,2022-09-13T10:00:00Z
2022,9,13,23,14,0,0,2022-09-13T11:00:00Z,2022-09-13T11:00:00Z
2022,9,14,0,14,0,0,2022-09-13T12:00:00Z,2022-09-13T12:00:00Z
2022,9,14,1,13,0,0,2022-09-13T13:00:00Z,2022-09-13T13:00:00Z
2022,9,14,2,13,0,0,2022-09-13T14:00:00Z,2022-09-13T14:00:00Z
2022,9,14,3,13,0,0,2022-09-13T15:00:00Z,2022-09-13T15:00:00Z
2022,9,14,4,13,0,0,2022-09-13T16:00:00Z,2022-09-13T16:00:00Z
2022,9,14,5,12,0,0,2022-09-13T17:00:00Z,2022-09-13T17:00:00Z
2022,9,14,6,12,0,0,2022-09-13T18:00:00Z,2022-09-13T18:00:00Z
2022,9,14,7,12,0,6,2022-09-13T19:00:00Z,2022-09-13T19:00:00Z
2022,9,14,8,12,6,66,2022-09-13T20:00:00Z,2022-09-13T20:00:00Z
2022,9,14,9,12,250,273,2022-09-13T21:00:00Z,2022-09-13T21:00:00Z
2022,9,14,10,13,601,490,2022-09-13T22:00:00Z,2022-09-13T22:00:00Z
2022,9,14,11,14,800,657,2022-09-13T23:00:00Z,2022-09-13T23:00:00Z
2022,9,14,12,14,699,694,2022-09-14T00:00:00Z,2022-09-14T00:00:00Z
2022,9,14,13,14,418,598,2022-09-14T01:00:00Z,2022-09-14T01:00:00Z
2022,9,14,14,14,274,515,2022-09-14T02:00:00Z,2022-09-14T02:00:00Z
2022,9,14,15,14,297,466,2022-09-14T03:00:00Z,2022-09-14T03:00:00Z
2022,9,14,16,14,219,344,2022-09-14T04:00:00Z,2022-09-14T04:00:00Z
2022,9,14,17,14,117,166,2022-09-14T05:00:00Z,2022-09-14T05:00:00Z
2022,9,14,18,13,172,72,2022-09-14T06:00:00Z,2022-09-14T06:00:00Z
2022,9,14,19,13,0,0,2022-09-14T07:00:00Z,2022-09-14T07:00:00Z
2022,9,14,20,12,0,0,2022-09-14T08:00:00Z,2022-09-14T08:00:00Z
2022,9,14,21,12,0,0,2022-09-14T09:00:00Z,2022-09-14T09:00:00Z
2022,9,14,22,11,0,0,2022-09-14T10:00:00Z,2022-09-14T10:00:00Z
2022,9,14,23,11,0,0,2022-09-14T11:00:00Z,2022-09-14T11:00:00Z
2022,9,15,0,10,0,0,2022-09-14T12:00:00Z,2022-09-14T12:00:00Z
2022,9,15,1,10,0,0,2022-09-14T13:00:00Z,2022-09-14T13:00:00Z
2022,9,15,2,10,0,0,2022-09-14T14:00:00Z,2022-09-14T14:00:00Z
2022,9,15,3,10,0,0,2022-09-14T15:00:00Z,2022-09-14T15:00:00Z
2022,9,15,4,10,0,0,2022-09-14T16:00:00Z,2022-09-14T16:00:00Z
2022,9,15,5,10,0,0,2022-09-14T17:00:00Z,2022-09-14T17:00:00Z
2022,9,15,6,9,0,0,2022-09-14T18:00:00Z,2022-09-14T18:00:00Z
2022,9,15,7,9,19,11,2022-09-14T19:00:00Z,2022-09-14T19:00:00Z
2022,9,15,8,10,573,169,2022-09-14T20:00:00Z,2022-09-14T20:00:00Z
2022,9,15,9,10,475,299,2022-09-14T21:00:00Z,2022-09-14T21:00:00Z
2022,9,15,10,12,486,457,2022-09-14T22:00:00Z,2022-09-14T22:00:00Z
2022,9,15,11,12,456,546,2022-09-14T23:00:00Z,2022-09-14T23:00:00Z
2022,9,15,12,13,742,714,2022-09-15T00:00:00Z,2022-09-15T00:00:00Z
2022,9,15,13,13,672,706,2022-09-15T01:00:00Z,2022-09-15T01:00:00Z
2022,9,15,14,14,390,578,2022-09-15T02:00:00Z,2022-09-15T02:00:00Z
2022,9,15,15,14,613,561,2022-09-15T03:00:00Z,2022-09-15T03:00:00Z
2022,9,15,16,14,377,369,2022-09-15T04:00:00Z,2022-09-15T04:00:00Z
2022,9,15,17,14,527,264,2022-09-15T05:00:00Z,2022-09-15T05:00:00Z
2022,9,15,18,13,81,52,2022-09-15T06:00:00Z,2022-09-15T06:00:00Z
2022,9,15,19,12,0,0,2022-09-15T07:00:00Z,2022-09-15T07:00:00Z
2022,9,15,20,12,0,0,2022-09-15T08:00:00Z,2022-09-15T08:00:00Z
2022,9,15,21,11,0,0,2022-09-15T09:00:00Z,2022-09-15T09:00:00Z
2022,9,15,22,11,0,0,2022-09-15T10:00:00Z,2022-09-15T10:00:00Z
2022,9,15,23,11,0,0,2022-09-15T11:00:00Z,2022-09-15T11:00:00Z
2022,9,16,0,10,0,0,2022-09-15T12:00:00Z,2022-09-15T12:00:00Z
2022,9,16,1,10,0,0,2022-09-15T13:00:00Z,2022-09-15T13:00:00Z
2022,9,16,2,10,0,0,2022-09-15T14:00:00Z,2022-09-15T14:00:00Z
2022,9,16,3,11,0,0,2022-09-15T15:00:00Z,2022-09-15T15:00:00Z
2022,9,16,4,11,0,0,2022-09-15T16:00:00Z,2022-09-15T16:00:00Z
2022,9,16,5,11,0,0,2022-09-15T17:00:00Z,2022-09-15T17:00:00Z
2022,9,16,6,11,0,0,2022-09-15T18:00:00Z,2022-09-15T18:00:00Z
2022,9,16,7,11,67,17,2022-09-15T19:00:00Z,2022-09-15T19:00:00Z
2022,9,16,8,12,533,168,2022-09-15T20:00:00Z,2022-09-15T20:00:00Z
2022,9,16,9,13,127,246,2022-09-15T21:00:00Z,2022-09-15T21:00:00Z
2022,9,16,10,14,254,394,2022-09-15T22:00:00Z,2022-09-15T22:00:00Z
2022,9,16,11,14,513,577,2022-09-15T23:00:00Z,2022-09-15T23:00:00Z
2022,9,16,12,14,340,582,2022-09-16T00:00:00Z,2022-09-16T00:00:00Z
2022,9,16,13,14,21,424,2022-09-16T01:00:00Z,2022-09-16T01:00:00Z
2022,9,16,14,15,226,479,2022-09-16T02:00:00Z,2022-09-16T02:00:00Z
2022,9,16,15,15,9,271,2022-09-16T03:00:00Z,2022-09-16T03:00:00Z
2022,9,16,16,15,282,341,2022-09-16T04:00:00Z,2022-09-16T04:00:00Z
2022,9,16,17,15,147,196,2022-09-16T05:00:00Z,2022-09-16T05:00:00Z
2022,9,16,18,14,19,46,2022-09-16T06:00:00Z,2022-09-16T06:00:00Z
2022,9,16,19,13,0,0,2022-09-16T07:00:00Z,2022-09-16T07:00:00Z
2022,9,16,20,13,0,0,2022-09-16T08:00:00Z,2022-09-16T08:00:00Z
2022,9,16,21,13,0,0,2022-09-16T09:00:00Z,2022-09-16T09:00:00Z
2022,9,16,22,12,0,0,2022-09-16T10:00:00Z,2022-09-16T10:00:00Z
2022,9,16,23,12,0,0,2022-09-16T11:00:00Z,2022-09-16T11:00:00Z
2022,9,17,0,12,0,0,2022-09-16T12:00:00Z,2022-09-16T12:00:00Z
2022,9,17,1,12,0,0,2022-09-16T13:00:00Z,2022-09-16T13:00:00Z
2022,9,17,2,12,0,0,2022-09-16T14:00:00Z,2022-09-16T14:00:00Z
2022,9,17,3,12,0,0,2022-09-16T15:00:00Z,2022-09-16T15:00:00Z
2022,9,17,4,11,0,0,2022-09-16T16:00:00Z,2022-09-16T16:00:00Z
2022,9,17,5,11,0,0,2022-09-16T17:00:00Z,2022-09-16T17:00:00Z
2022,9,17,6,11,0,0,2022-09-16T18:00:00Z,2022-09-16T18:00:00Z
2022,9,17,7,11,6,11,2022-09-16T19:00:00Z,2022-09-16T19:00:00Z
2022,9,17,8,12,0,63,2022-09-16T20:00:00Z,2022-09-16T20:00:00Z
2022,9,17,9,13,179,249,2022-09-16T21:00:00Z,2022-09-16T21:00:00Z
2022,9,17,10,14,229,336,2022-09-16T22:00:00Z,2022-09-16T22:00:00Z
2022,9,17,11,14,1,295,2022-09-16T23:00:00Z,2022-09-16T23:00:00Z
2022,9,17,12,15,0,224,2022-09-17T00:00:00Z,2022-09-17T00:00:00Z
2022,9,17,13,15,0,251,2022-09-17T01:00:00Z,2022-09-17T01:00:00Z
2022,9,17,14,15,0,292,2022-09-17T02:00:00Z,2022-09-17T02:00:00Z
2022,9,17,15,15,0,263,2022-09-17T03:00:00Z,2022-09-17T03:00:00Z
2022,9,17,16,15,0,221,2022-09-17T04:00:00Z,2022-09-17T04:00:00Z
2022,9,17,17,15,0,100,2022-09-17T05:00:00Z,2022-09-17T05:00:00Z
2022,9,17,18,14,8,28,2022-09-17T06:00:00Z,2022-09-17T06:00:00Z
2022,9,17,19,14,0,0,2022-09-17T07:00:00Z,2022-09-17T07:00:00Z
2022,9,17,20,13,0,0,2022-09-17T08:00:00Z,2022-09-17T08:00:00Z
2022,9,17,21,13,0,0,2022-09-17T09:00:00Z,2022-09-17T09:00:00Z
2022,9,17,22,12,0,0,2022-09-17T10:00:00Z,2022-09-17T10:00:00Z
2022,9,17,23,12,0,0,2022-09-17T11:00:00Z,2022-09-17T11:00:00Z
2022,9,18,0,11,0,0,2022-09-17T12:00:00Z,2022-09-17T12:00:00Z
2022,9,18,1,11,0,0,2022-09-17T13:00:00Z,2022-09-17T13:00:00Z
2022,9,18,2,11,0,0,2022-09-17T14:00:00Z,2022-09-17T14:00:00Z
2022,9,18,3,10,0,0,2022-09-17T15:00:00Z,2022-09-17T15:00:00Z
2022,9,18,4,10,0,0,2022-09-17T16:00:00Z,2022-09-17T16:00:00Z
2022,9,18,5,10,0,0,2022-09-17T17:00:00Z,2022-09-17T17:00:00Z
2022,9,18,6,10,0,0,2022-09-17T18:00:00Z,2022-09-17T18:00:00Z
2022,9,18,7,10,90,22,2022-09-17T19:00:00Z,2022-09-17T19:00:00Z
2022,9,18,8,11,603,188,2022-09-17T20:00:00Z,2022-09-17T20:00:00Z
2022,9,18,9,12,805,392,2022-09-17T21:00:00Z,2022-09-17T21:00:00Z
2022,9,18,10,14,875,571,2022-09-17T22:00:00Z,2022-09-17T22:00:00Z
2022,9,18,11,14,788,674,2022-09-17T23:00:00Z,2022-09-17T23:00:00Z
2022,9,18,12,15,932,787,2022-09-18T00:00:00Z,2022-09-18T00:00:00Z
2022,9,18,13,15,942,806,2022-09-18T01:00:00Z,2022-09-18T01:00:00Z
2022,9,18,14,16,833,732,2022-09-18T02:00:00Z,2022-09-18T02:00:00Z
2022,9,18,15,16,427,501,2022-09-18T03:00:00Z,2022-09-18T03:00:00Z
2022,9,18,16,16,555,435,2022-09-18T04:00:00Z,2022-09-18T04:00:00Z
2022,9,18,17,16,466,257,2022-09-18T05:00:00Z,2022-09-18T05:00:00Z
2022,9,18,18,15,63,63,2022-09-18T06:00:00Z,2022-09-18T06:00:00Z
2022,9,18,19,14,0,0,2022-09-18T07:00:00Z,2022-09-18T07:00:00Z
2022,9,18,20,14,0,0,2022-09-18T08:00:00Z,2022-09-18T08:00:00Z
2022,9,18,21,13,0,0,2022-09-18T09:00:00Z,2022-09-18T09:00:00Z
2022,9,18,22,13,0,0,2022-09-18T10:00:00Z,2022-09-18T10:00:00Z
2022,9,18,23,13,0,0,2022-09-18T11:00:00Z,2022-09-18T11:00:00Z
2022,9,19,0,13,0,0,2022-09-18T12:00:00Z,2022-09-18T12:00:00Z
2022,9,19,1,13,0,0,2022-09-18T13:00:00Z,2022-09-18T13:00:00Z
2022,9,19,2,13,0,0,2022-09-18T14:00:00Z,2022-09-18T14:00:00Z
2022,9,19,3,13,0,0,2022-09-18T15:00:00Z,2022-09-18T15:00:00Z
2022,9,19,4,14,0,0,2022-09-18T16:00:00Z,2022-09-18T16:00:00Z
2022,9,19,5,14,0,0,2022-09-18T17:00:00Z,2022-09-18T17:00:00Z
2022,9,19,6,14,0,0,2022-09-18T18:00:00Z,2022-09-18T18:00:00Z
2022,9,19,7,14,0,8,2022-09-18T19:00:00Z,2022-09-18T19:00:00Z
2022,9,19,8,14,0,43,2022-09-18T20:00:00Z,2022-09-18T20:00:00Z
2022,9,19,9,15,0,120,2022-09-18T21:00:00Z,2022-09-18T21:00:00Z
2022,9,19,10,16,0,215,2022-09-18T22:00:00Z,2022-09-18T22:00:00Z
2022,9,19,11,16,0,300,2022-09-18T23:00:00Z,2022-09-18T23:00:00Z
2022,9,19,12,17,0,240,2022-09-19T00:00:00Z,2022-09-19T00:00:00Z
2022,9,19,13,17,0,143,2022-09-19T01:00:00Z,2022-09-19T01:00:00Z
2022,9,19,14,17,0,134,2022-09-19T02:00:00Z,2022-09-19T02:00:00Z
2022,9,19,15,17,0,121,2022-09-19T03:00:00Z,2022-09-19T03:00:00Z
2022,9,19,16,16,0,43,2022-09-19T04:00:00Z,2022-09-19T04:00:00Z
2022,9,19,17,16,0,45,2022-09-19T05:00:00Z,2022-09-19T05:00:00Z
2022,9,19,18,16,0,15,2022-09-19T06:00:00Z,2022-09-19T06:00:00Z
2022,9,19,19,16,0,0,2022-09-19T07:00:00Z,2022-09-19T07:00:00Z
2022,9,19,20,16,0,0,2022-09-19T08:00:00Z,2022-09-19T08:00:00Z
2022,9,19,21,16,0,0,2022-09-19T09:00:00Z,2022-09-19T09:00:00Z
2022,9,19,22,16,0,0,2022-09-19T10:00:00Z,2022-09-19T10:00:00Z
2022,9,19,23,16,0,0,2022-09-19T11:00:00Z,2022-09-19T11:00:00Z
2022,9,20,0,16,0,0,2022-09-19T12:00:00Z,2022-09-19T12:00:00Z
2022,9,20,1,15,0,0,2022-09-19T13:00:00Z,2022-09-19T13:00:00Z
2022,9,20,2,15,0,0,2022-09-19T14:00:00Z,2022-09-19T14:00:00Z
2022,9,20,3,15,0,0,2022-09-19T15:00:00Z,2022-09-19T15:00:00Z
2022,9,20,4,15,0,0,2022-09-19T16:00:00Z,2022-09-19T16:00:00Z
2022,9,20,5,14,0,0,2022-09-19T17:00:00Z,2022-09-19T17:00:00Z
2022,9,20,6,14,0,0,2022-09-19T18:00:00Z,2022-09-19T18:00:00Z
2022,9,20,7,14,83,25,2022-09-19T19:00:00Z,2022-09-19T19:00:00Z
2022,9,20,8,15,135,143,2022-09-19T20:00:00Z,2022-09-19T20:00:00Z
2022,9,20,9,15,182,285,2022-09-19T21:00:00Z,2022-09-19T21:00:00Z
2022,9,20,10,16,224,414,2022-09-19T22:00:00Z,2022-09-19T22:00:00Z
2022,9,20,11,16,533,607,2022-09-19T23:00:00Z,2022-09-19T23:00:00Z
2022,9,20,12,17,465,648,2022-09-20T00:00:00Z,2022-09-20T00:00:00Z
2022,9,20,13,18,101,456,2022-09-20T01:00:00Z,2022-09-20T01:00:00Z
2022,9,20,14,18,138,437,2022-09-20T02:00:00Z,2022-09-20T02:00:00Z
2022,9,20,15,18,0,245,2022-09-20T03:00:00Z,2022-09-20T03:00:00Z
2022,9,20,16,17,0,113,2022-09-20T04:00:00Z,2022-09-20T04:00:00Z
2022,9,20,17,17,0,49,2022-09-20T05:00:00Z,2022-09-20T05:00:00Z
2022,9,20,18,16,0,16,2022-09-20T06:00:00Z,2022-09-20T06:00:00Z
2022,9,20,19,16,0,1,2022-09-20T07:00:00Z,2022-09-20T07:00:00Z
2022,9,20,20,16,0,0,2022-09-20T08:00:00Z,2022-09-20T08:00:00Z
2022,9,20,21,15,0,0,2022-09-20T09:00:00Z,2022-09-20T09:00:00Z
2022,9,20,22,15,0,0,2022-09-20T10:00:00Z,2022-09-20T10:00:00Z
2022,9,20,23,15,0,0,2022-09-20T11:00:00Z,2022-09-20T11:00:00Z
2022,9,21,0,15,0,0,2022-09-20T12:00:00Z,2022-09-20T12:00:00Z
2022,9,21,1,15,0,0,2022-09-20T13:00:00Z,2022-09-20T13:00:00Z
2022,9,21,2,15,0,0,2022-09-20T14:00:00Z,2022-09-20T14:00:00Z
2022,9,21,3,14,0,0,2022-09-20T15:00:00Z,2022-09-20T15:00:00Z
2022,9,21,4,14,0,0,2022-09-20T16:00:00Z,2022-09-20T16:00:00Z
2022,9,21,5,14,0,0,2022-09-20T17:00:00Z,2022-09-20T17:00:00Z
2022,9,21,6,14,0,0,2022-09-20T18:00:00Z,2022-09-20T18:00:00Z
2022,9,21,7,14,5,14,2022-09-20T19:00:00Z,2022-09-20T19:00:00Z
2022,9,21,8,14,144,138,2022-09-20T20:00:00Z,2022-09-20T20:00:00Z
2022,9,21,9,15,513,346,2022-09-20T21:00:00Z,2022-09-20T21:00:00Z
2022,9,21,10,16,310,419,2022-09-20T22:00:00Z,2022-09-20T22:00:00Z
2022,9,21,11,16,189,474,2022-09-20T23:00:00Z,2022-09-20T23:00:00Z
2022,9,21,12,16,249,556,2022-09-21T00:00:00Z,2022-09-21T00:00:00Z
2022,9,21,13,16,837,778,2022-09-21T01:00:00Z,2022-09-21T01:00:00Z
2022,9,21,14,17,817,731,2022-09-21T02:00:00Z,2022-09-21T02:00:00Z
2022,9,21,15,17,887,651,2022-09-21T03:00:00Z,2022-09-21T03:00:00Z
2022,9,21,16,17,829,494,2022-09-21T04:00:00Z,2022-09-21T04:00:00Z
2022,9,21,17,16,659,296,2022-09-21T05:00:00Z,2022-09-21T05:00:00Z
2022,9,21,18,16,325,96,2022-09-21T06:00:00Z,2022-09-21T06:00:00Z
2022,9,21,19,15,5,1,2022-09-21T07:00:00Z,2022-09-21T07:00:00Z
2022,9,21,20,14,0,0,2022-09-21T08:00:00Z,2022-09-21T08:00:00Z
2022,9,21,21,14,0,0,2022-09-21T09:00:00Z,2022-09-21T09:00:00Z
2022,9,21,22,14,0,0,2022-09-21T10:00:00Z,2022-09-21T10:00:00Z
2022,9,21,23,13,0,0,2022-09-21T11:00:00Z,2022-09-21T11:00:00Z
2022,9,22,0,13,0,0,2022-09-21T12:00:00Z,2022-09-21T12:00:00Z
2022,9,22,1,13,0,0,2022-09-21T13:00:00Z,2022-09-21T13:00:00Z
2022,9,22,2,12,0,0,2022-09-21T14:00:00Z,2022-09-21T14:00:00Z
2022,9,22,3,12,0,0,2022-09-21T15:00:00Z,2022-09-21T15:00:00Z
2022,9,22,4,11,0,0,2022-09-21T16:00:00Z,2022-09-21T16:00:00Z
2022,9,22,5,10,0,0,2022-09-21T17:00:00Z,2022-09-21T17:00:00Z
2022,9,22,6,10,0,0,2022-09-21T18:00:00Z,2022-09-21T18:00:00Z
2022,9,22,7,10,44,24,2022-09-21T19:00:00Z,2022-09-21T19:00:00Z
2022,9,22,8,11,169,146,2022-09-21T20:00:00Z,2022-09-21T20:00:00Z
2022,9,22,9,12,82,261,2022-09-21T21:00:00Z,2022-09-21T21:00:00Z
2022,9,22,10,14,532,507,2022-09-21T22:00:00Z,2022-09-21T22:00:00Z
2022,9,22,11,15,316,537,2022-09-21T23:00:00Z,2022-09-21T23:00:00Z
2022,9,22,12,16,93,494,2022-09-22T00:00:00Z,2022-09-22T00:00:00Z
2022,9,22,13,16,63,393,2022-09-22T01:00:00Z,2022-09-22T01:00:00Z
2022,9,22,14,16,0,145,2022-09-22T02:00:00Z,2022-09-22T02:00:00Z
2022,9,22,15,15,0,120,2022-09-22T03:00:00Z,2022-09-22T03:00:00Z
2022,9,22,16,15,0,103,2022-09-22T04:00:00Z,2022-09-22T04:00:00Z
2022,9,22,17,15,0,45,2022-09-22T05:00:00Z,2022-09-22T05:00:00Z
2022,9,22,18,15,0,28,2022-09-22T06:00:00Z,2022-09-22T06:00:00Z
2022,9,22,19,14,0,1,2022-09-22T07:00:00Z,2022-09-22T07:00:00Z
2022,9,22,20,14,0,0,2022-09-22T08:00:00Z,2022-09-22T08:00:00Z
2022,9,22,21,14,0,0,2022-09-22T09:00:00Z,2022-09-22T09:00:00Z
2022,9,22,22,13,0,0,2022-09-22T10:00:00Z,2022-09-22T10:00:00Z
2022,9,22,23,13,0,0,2022-09-22T11:00:00Z,2022-09-22T11:00:00Z
2022,9,23,0,13,0,0,2022-09-22T12:00:00Z,2022-09-22T12:00:00Z
2022,9,23,1,13,0,0,2022-09-22T13:00:00Z,2022-09-22T13:00:00Z
2022,9,23,2,13,0,0,2022-09-22T14:00:00Z,2022-09-22T14:00:00Z
2022,9,23,3,13,0,0,2022-09-22T15:00:00Z,2022-09-22T15:00:00Z
2022,9,23,4,13,0,0,2022-09-22T16:00:00Z,2022-09-22T16:00:00Z
2022,9,23,5,13,0,0,2022-09-22T17:00:00Z,2022-09-22T17:00:00Z
2022,9,23,6,12,0,0,2022-09-22T18:00:00Z,2022-09-22T18:00:00Z
2022,9,23,7,12,32,26,2022-09-22T19:00:00Z,2022-09-22T19:00:00Z
2022,9,23,8,14,77,133,2022-09-22T20:00:00Z,2022-09-22T20:00:00Z
2022,9,23,9,15,144,282,2022-09-22T21:00:00Z,2022-09-22T21:00:00Z
2022,9,23,10,15,52,345,2022-09-22T22:00:00Z,2022-09-22T22:00:00Z
2022,9,23,11,15,280,524,2022-09-22T23:00:00Z,2022-09-22T23:00:00Z
2022,9,23,12,16,92,410,2022-09-23T00:00:00Z,2022-09-23T00:00:00Z
2022,9,23,13,16,17,326,2022-09-23T01:00:00Z,2022-09-23T01:00:00Z
2022,9,23,14,16,0,308,2022-09-23T02:00:00Z,2022-09-23T02:00:00Z
2022,9,23,15,17,0,127,2022-09-23T03:00:00Z,2022-09-23T03:00:00Z
2022,9,23,16,16,50,228,2022-09-23T04:00:00Z,2022-09-23T04:00:00Z
2022,9,23,17,16,0,88,2022-09-23T05:00:00Z,2022-09-23T05:00:00Z
2022,9,23,18,15,53,38,2022-09-23T06:00:00Z,2022-09-23T06:00:00Z
2022,9,23,19,14,5,2,2022-09-23T07:00:00Z,2022-09-23T07:00:00Z
2022,9,23,20,14,0,0,2022-09-23T08:00:00Z,2022-09-23T08:00:00Z
2022,9,23,21,13,0,0,2022-09-23T09:00:00Z,2022-09-23T09:00:00Z
2022,9,23,22,13,0,0,2022-09-23T10:00:00Z,2022-09-23T10:00:00Z
2022,9,23,23,13,0,0,2022-09-23T11:00:00Z,2022-09-23T11:00:00Z
2022,9,24,0,13,0,0,2022-09-23T12:00:00Z,2022-09-23T12:00:00Z
2022,9,24,1,13,0,0,2022-09-23T13:00:00Z,2022-09-23T13:00:00Z
2022,9,24,2,13,0,0,2022-09-23T14:00:00Z,2022-09-23T14:00:00Z
2022,9,24,3,13,0,0,2022-09-23T15:00:00Z,2022-09-23T15:00:00Z
2022,9,24,4,12,0,0,2022-09-23T16:00:00Z,2022-09-23T16:00:00Z
2022,9,24,5,12,0,0,2022-09-23T17:00:00Z,2022-09-23T17:00:00Z
2022,9,24,6,12,0,0,2022-09-23T18:00:00Z,2022-09-23T18:00:00Z
2022,9,24,7,12,64,30,2022-09-23T19:00:00Z,2022-09-23T19:00:00Z
2022,9,24,8,13,42,137,2022-09-23T20:00:00Z,2022-09-23T20:00:00Z
2022,9,24,9,14,626,386,2022-09-23T21:00:00Z,2022-09-23T21:00:00Z
2022,9,24,10,15,708,552,2022-09-23T22:00:00Z,2022-09-23T22:00:00Z
2022,9,24,11,16,373,561,2022-09-23T23:00:00Z,2022-09-23T23:00:00Z
2022,9,24,12,16,330,581,2022-09-24T00:00:00Z,2022-09-24T00:00:00Z
2022,9,24,13,16,312,604,2022-09-24T01:00:00Z,2022-09-24T01:00:00Z
2022,9,24,14,16,189,458,2022-09-24T02:00:00Z,2022-09-24T02:00:00Z
2022,9,24,15,16,483,529,2022-09-24T03:00:00Z,2022-09-24T03:00:00Z
2022,9,24,16,16,128,332,2022-09-24T04:00:00Z,2022-09-24T04:00:00Z
2022,9,24,17,16,209,213,2022-09-24T05:00:00Z,2022-09-24T05:00:00Z
2022,9,24,18,16,9,44,2022-09-24T06:00:00Z,2022-09-24T06:00:00Z
2022,9,24,19,15,0,1,2022-09-24T07:00:00Z,2022-09-24T07:00:00Z
2022,9,24,20,15,0,0,2022-09-24T08:00:00Z,2022-09-24T08:00:00Z
2022,9,24,21,15,0,0,2022-09-24T09:00:00Z,2022-09-24T09:00:00Z
2022,9,24,22,14,0,0,2022-09-24T10:00:00Z,2022-09-24T10:00:00Z
2022,9,24,23,14,0,0,2022-09-24T11:00:00Z,2022-09-24T11:00:00Z
2022,9,25,0,14,0,0,2022-09-24T12:00:00Z,2022-09-24T12:00:00Z
2022,9,25,1,14,0,0,2022-09-24T13:00:00Z,2022-09-24T13:00:00Z
2022,9,25,3,14,0,0,2022-09-24T14:00:00Z,2022-09-24T14:00:00Z
2022,9,25,4,14,0,0,2022-09-24T15:00:00Z,2022-09-24T15:00:00Z
2022,9,25,5,14,0,0,2022-09-24T16:00:00Z,2022-09-24T16:00:00Z
2022,9,25,6,14,0,0,2022-09-24T17:00:00Z,2022-09-24T17:00:00Z
2022,9,25,7,14,0,0,2022-09-24T18:00:00Z,2022-09-24T18:00:00Z
2022,9,25,8,13,20,20,2022-09-24T19:00:00Z,2022-09-24T19:00:00Z
2022,9,25,9,14,46,137,2022-09-24T20:00:00Z,2022-09-24T20:00:00Z
2022,9,25,10,15,623,393,2022-09-24T21:00:00Z,2022-09-24T21:00:00Z
2022,9,25,11,16,870,599,2022-09-24T22:00:00Z,2022-09-24T22:00:00Z
2022,9,25,12,17,921,734,2022-09-24T23:00:00Z,2022-09-24T23:00:00Z
2022,9,25,13,17,939,811,2022-09-25T00:00:00Z,2022-09-25T00:00:00Z
2022,9,25,14,18,943,826,2022-09-25T01:00:00Z,2022-09-25T01:00:00Z
2022,9,25,15,18,931,776,2022-09-25T02:00:00Z,2022-09-25T02:00:00Z
2022,9,25,16,18,899,666,2022-09-25T03:00:00Z,2022-09-25T03:00:00Z
2022,9,25,17,18,158,283,2022-09-25T04:00:00Z,2022-09-25T04:00:00Z
2022,9,25,18,18,0,50,2022-09-25T05:00:00Z,2022-09-25T05:00:00Z
2022,9,25,19,17,0,44,2022-09-25T06:00:00Z,2022-09-25T06:00:00Z
2022,9,25,20,16,0,2,2022-09-25T07:00:00Z,2022-09-25T07:00:00Z
2022,9,25,21,16,0,0,2022-09-25T08:00:00Z,2022-09-25T08:00:00Z
2022,9,25,22,15,0,0,2022-09-25T09:00:00Z,2022-09-25T09:00:00Z
2022,9,25,23,15,0,0,2022-09-25T10:00:00Z,2022-09-25T10:00:00Z
2022,9,26,0,15,0,0,2022-09-25T11:00:00Z,2022-09-25T11:00:00Z
2022,9,26,1,15,0,0,2022-09-25T12:00:00Z,2022-09-25T12:00:00Z
2022,9,26,2,14,0,0,2022-09-25T13:00:00Z,2022-09-25T13:00:00Z
2022,9,26,3,14,0,0,2022-09-25T14:00:00Z,2022-09-25T14:00:00Z
2022,9,26,4,14,0,0,2022-09-25T15:00:00Z,2022-09-25T15:00:00Z
2022,9,26,5,13,0,0,2022-09-25T16:00:00Z,2022-09-25T16:00:00Z
2022,9,26,6,13,0,0,2022-09-25T17:00:00Z,2022-09-25T17:00:00Z
2022,9,26,7,13,0,0,2022-09-25T18:00:00Z,2022-09-25T18:00:00Z
2022,9,26,8,13,2,17,2022-09-25T19:00:00Z,2022-09-25T19:00:00Z
2022,9,26,9,13,0,81,2022-09-25T20:00:00Z,2022-09-25T20:00:00Z
2022,9,26,10,14,0,183,2022-09-25T21:00:00Z,2022-09-25T21:00:00Z
2022,9,26,11,15,78,380,2022-09-25T22:00:00Z,2022-09-25T22:00:00Z
2022,9,26,12,15,384,586,2022-09-25T23:00:00Z,2022-09-25T23:00:00Z
2022,9,26,13,16,590,722,2022-09-26T00:00:00Z,2022-09-26T00:00:00Z
2022,9,26,14,16,174,577,2022-09-26T01:00:00Z,2022-09-26T01:00:00Z
2022,9,26,15,15,122,502,2022-09-26T02:00:00Z,2022-09-26T02:00:00Z
