PVSYST 7.4.2
,File,File date,Description
Project,cdt_Project.PRJ,11/10/23 04h07,cdt3,
Geographical Site,cdtKohu_MN81.SIT,11/10/23 04h07,CdtKohu;New Zealand;Pacific;,
Meteo data,CdtKohu_Custom_Imported_Recent0.MET,10/10/23 07h39,CdtKohu;Custom file;Imported,
Simulation variant,cdt_Project.VC0,08/10/23 17h30,New simulation variant,
Simulation date,,17/10/23 14h21

Simulation:,Hourly values, from 01/09/22, to 31/08/23 

date,GlobInc,GlobEff,EArray,E_Grid,E_Avail,PR,T_Amb,WindVel,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,EOutInv,EUseful,EffInvB,EffInvR,Lsr
    ,W/m²,W/m²,kW,kW,kW,ratio,°C,m/s,kW,kW,kW,kW,kW,kW,kW,kW,kW,%,%,ratio

19/12/22 05:00,50.717,33.304,0.0513,0,0.0443,0.4854,17,0,0.007,0.007,0,0,0,0,0,0.0443,0.0443,86.435,86.435,0.0762
19/12/22 06:00,258.15,220.76,0.3796,0.0127,0.3547,0.7634,18,0,0.0249,0.0249,0,0,0,0,0,0.3547,0.3547,93.44,93.44,0.0536
19/12/22 07:00,501.11,481.54,0.8086,0.4286,0.7706,0.8543,19,0,0.038,0.038,0,0,0,0,0,0.7706,0.7706,95.305,95.305,0.0421
19/12/22 08:00,729.06,719.37,1.1573,0.7658,1.1078,0.8441,20,0,0.0495,0.0495,0,0,0,0,0,1.1078,1.1078,95.72,95.72,0.0377
19/12/22 09:00,914.09,909.35,1.4073,1.0072,1.3492,0.82,20,0,0.058,0.058,0,0,0,0,0,1.3492,1.3492,95.876,95.876,0.0353
19/12/22 10:00,1017.6,1014,1.5244,1.1202,1.4622,0.7983,21,0,0.0623,0.0623,0,0,0,0,0,1.4622,1.4622,95.916,95.916,0.034
19/12/22 11:00,1085.6,1082.7,1.5923,1.1851,1.5271,0.7815,22,0,0.0652,0.0652,0,0,0,0,0,1.5271,1.5271,95.906,95.906,0.0334
19/12/22 12:00,1007.7,1004.5,1.5059,1.1024,1.4444,0.7963,22,0,0.0615,0.0615,0,0,0,0,0,1.4444,1.4444,95.919,95.919,0.0339
19/12/22 13:00,937.99,933.57,1.4228,1.0222,1.3642,0.808,22,0,0.0586,0.0586,0,0,0,0,0,1.3642,1.3642,95.883,95.883,0.0347
19/12/22 14:00,810.07,802.49,1.2582,0.8632,1.2052,0.8265,22,0,0.053,0.053,0,0,0,0,0,1.2052,1.2052,95.79,95.79,0.0363
19/12/22 15:00,630.69,619.15,1.0047,0.6183,0.9603,0.8459,22,0,0.0443,0.0443,0,0,0,0,0,0.9603,0.9603,95.587,95.587,0.0391
19/12/22 16:00,446.94,418.99,0.6999,0.3232,0.6652,0.8269,22,0,0.0346,0.0346,0,0,0,0,0,0.6652,0.6652,95.052,95.052,0.043
19/12/22 17:00,212.02,172.4,0.2906,0,0.2686,0.7039,22,0,0.0219,0.0219,0,0,0,0,0,0.2686,0.2686,92.459,92.459,0.0574
19/12/22 18:00,50.654,48.687,0.0768,0,0.0682,0.7483,21,0,0.0085,0.0085,0,0,0,0,0,0.0682,0.0682,88.866,88.866,0.0938
19/12/22 19:00,10.273,9.8839,0.0115,0,0.0071,0.3821,21,0,0.0045,0.0045,0,0,0,0,0,0.0071,0.0071,61.247,61.247,0.2418
19/12/22 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
19/12/22 21:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
19/12/22 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
19/12/22 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
20/12/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
20/12/22 01:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
20/12/22 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
20/12/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
20/12/22 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
20/12/22 05:00,30.008,28.393,0.0424,0,0.036,0.667,19,0,0.0064,0.0064,0,0,0,0,0,0.036,0.036,84.912,84.912,0.1185
20/12/22 06:00,121.77,113.37,0.1909,0,0.1752,0.7994,19,0,0.0157,0.0157,0,0,0,0,0,0.1752,0.1752,91.786,91.786,0.0715
20/12/22 07:00,401.24,385.62,0.6521,0.2769,0.6189,0.8569,20,0,0.0332,0.0332,0,0,0,0,0,0.6189,0.6189,94.915,94.915,0.0459
20/12/22 08:00,591.09,580.64,0.9567,0.572,0.914,0.8591,20,0,0.0427,0.0427,0,0,0,0,0,0.914,0.914,95.537,95.537,0.0401
20/12/22 09:00,776.47,769.76,1.2206,0.827,1.169,0.8364,21,0,0.0517,0.0517,0,0,0,0,0,1.169,1.169,95.766,95.766,0.037
20/12/22 10:00,827.51,820.6,1.2879,0.8919,1.2339,0.8284,21,0,0.054,0.054,0,0,0,0,0,1.2339,1.2339,95.809,95.809,0.0362
20/12/22 11:00,866.67,860.2,1.3389,0.9412,1.2832,0.8225,21,0,0.0557,0.0557,0,0,0,0,0,1.2832,1.2832,95.839,95.839,0.0357
20/12/22 12:00,947.4,943.23,1.4416,1.0404,1.3824,0.8106,21,0,0.0592,0.0592,0,0,0,0,0,1.3824,1.3824,95.893,95.893,0.0347
20/12/22 13:00,974.64,970.56,1.4741,1.0718,1.4138,0.8059,21,0,0.0603,0.0603,0,0,0,0,0,1.4138,1.4138,95.908,95.908,0.0344
20/12/22 14:00,867.08,860.04,1.3387,0.941,1.283,0.822,21,0,0.0557,0.0557,0,0,0,0,0,1.283,1.283,95.839,95.839,0.0357
20/12/22 15:00,672.45,660.85,1.0744,0.6857,1.0277,0.8491,20,0,0.0467,0.0467,0,0,0,0,0,1.0277,1.0277,95.653,95.653,0.0386
20/12/22 16:00,445.87,418.29,0.7049,0.3281,0.6701,0.8349,20,0,0.0348,0.0348,0,0,0,0,0,0.6701,0.6701,95.066,95.066,0.0433
20/12/22 17:00,212.62,164.18,0.2776,0,0.2565,0.6702,21,0,0.0211,0.0211,0,0,0,0,0,0.2565,0.2565,92.399,92.399,0.0551
20/12/22 18:00,32.855,31.522,0.0476,0,0.0409,0.6908,20,0,0.0067,0.0067,0,0,0,0,0,0.0409,0.0409,85.868,85.868,0.1137
20/12/22 19:00,9.3946,9.0362,0.0102,0,0.0058,0.3458,20,0,0.0044,0.0044,0,0,0,0,0,0.0058,0.0058,57.12,57.12,0.2596
20/12/22 20:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
20/12/22 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
20/12/22 22:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
20/12/22 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
21/12/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
21/12/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
21/12/22 02:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
21/12/22 03:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
21/12/22 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
21/12/22 05:00,29.292,22.825,0.0333,0,0.0274,0.5201,17,0,0.0058,0.0058,0,0,0,0,0,0.0274,0.0274,82.473,82.473,0.1105
21/12/22 06:00,221.75,192.97,0.3314,0,0.308,0.7715,18,0,0.0234,0.0234,0,0,0,0,0,0.308,0.308,92.925,92.925,0.0587
21/12/22 07:00,494.35,474.7,0.7978,0.4182,0.7602,0.8543,19,0,0.0376,0.0376,0,0,0,0,0,0.7602,0.7602,95.283,95.283,0.0423
21/12/22 08:00,722.4,712.7,1.148,0.7568,1.0988,0.845,20,0,0.0492,0.0492,0,0,0,0,0,1.0988,1.0988,95.713,95.713,0.0378
21/12/22 09:00,908.68,903.83,1.3936,0.994,1.336,0.8168,21,0,0.0576,0.0576,0,0,0,0,0,1.336,1.336,95.868,95.868,0.0352
21/12/22 10:00,989.19,985.6,1.4842,1.0815,1.4235,0.7995,22,0,0.0607,0.0607,0,0,0,0,0,1.4235,1.4235,95.913,95.913,0.0341
21/12/22 11:00,1009.8,1006.6,1.5083,1.1047,1.4467,0.7959,22,0,0.0616,0.0616,0,0,0,0,0,1.4467,1.4467,95.919,95.919,0.0339
21/12/22 12:00,1078.3,1075.4,1.5762,1.1697,1.5117,0.7788,23,0,0.0645,0.0645,0,0,0,0,0,1.5117,1.5117,95.908,95.908,0.0332
21/12/22 13:00,1003,999.73,1.4928,1.0898,1.4318,0.7931,23,0,0.061,0.061,0,0,0,0,0,1.4318,1.4318,95.917,95.917,0.0338
21/12/22 14:00,864.04,857,1.3218,0.9247,1.2667,0.8145,23,0,0.0551,0.0551,0,0,0,0,0,1.2667,1.2667,95.829,95.829,0.0354
21/12/22 15:00,671.83,660.27,1.0589,0.6707,1.0127,0.8374,23,0,0.0462,0.0462,0,0,0,0,0,1.0127,1.0127,95.639,95.639,0.0382
21/12/22 16:00,434.19,408.03,0.6794,0.3034,0.6454,0.8258,23,0,0.034,0.034,0,0,0,0,0,0.6454,0.6454,94.996,94.996,0.0435
21/12/22 17:00,208.24,165.6,0.2788,0,0.2577,0.6874,22,0,0.0212,0.0212,0,0,0,0,0,0.2577,0.2577,92.405,92.405,0.0565
21/12/22 18:00,43.438,41.722,0.0645,0,0.0567,0.7255,22,0,0.0078,0.0078,0,0,0,0,0,0.0567,0.0567,87.937,87.937,0.0995
21/12/22 19:00,9.5453,9.1875,0.0104,0,0.006,0.3496,22,0,0.0044,0.0044,0,0,0,0,0,0.006,0.006,57.717,57.717,0.2561
21/12/22 20:00,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
21/12/22 21:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
21/12/22 22:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
21/12/22 23:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
22/12/22 00:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
22/12/22 01:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
22/12/22 02:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
22/12/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
22/12/22 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
22/12/22 05:00,45.41,31.269,0.0475,0,0.0408,0.4994,18,0,0.0067,0.0067,0,0,0,0,0,0.0408,0.0408,85.862,85.862,0.0822
22/12/22 06:00,245.94,210.58,0.3605,0,0.3362,0.7594,19,0,0.0243,0.0243,0,0,0,0,0,0.3362,0.3362,93.252,93.252,0.055
22/12/22 07:00,493.19,473.42,0.7923,0.4129,0.7549,0.8503,20,0,0.0375,0.0375,0,0,0,0,0,0.7549,0.7549,95.272,95.272,0.0422
22/12/22 08:00,716.91,707.11,1.1401,0.7492,1.0912,0.8456,20,0,0.0489,0.0489,0,0,0,0,0,1.0912,1.0912,95.707,95.707,0.0379
22/12/22 09:00,767.63,761.1,1.209,0.8157,1.1577,0.8378,21,0,0.0513,0.0513,0,0,0,0,0,1.1577,1.1577,95.758,95.758,0.0371
22/12/22 10:00,669.18,660.79,1.0645,0.6762,1.0182,0.8453,22,0,0.0464,0.0464,0,0,0,0,0,1.0182,1.0182,95.644,95.644,0.0385
22/12/22 11:00,765.51,757.72,1.1987,0.8058,1.1478,0.833,22,0,0.0509,0.0509,0,0,0,0,0,1.1478,1.1478,95.75,95.75,0.037
22/12/22 12:00,1088.8,1086,1.5958,1.1885,1.5305,0.7809,22,0,0.0653,0.0653,0,0,0,0,0,1.5305,1.5305,95.906,95.906,0.0333
22/12/22 13:00,1009.3,1006,1.5076,1.104,1.446,0.796,22,0,0.0615,0.0615,0,0,0,0,0,1.446,1.446,95.919,95.919,0.0339
22/12/22 14:00,865.08,857.92,1.3295,0.9321,1.2741,0.8182,22,0,0.0554,0.0554,0,0,0,0,0,1.2741,1.2741,95.833,95.833,0.0356
22/12/22 15:00,675.84,664.3,1.0745,0.6858,1.0278,0.8448,21,0,0.0467,0.0467,0,0,0,0,0,1.0278,1.0278,95.653,95.653,0.0384
22/12/22 16:00,449.96,422.82,0.709,0.3321,0.6741,0.8323,21,0,0.0349,0.0349,0,0,0,0,0,0.6741,0.6741,95.077,95.077,0.0431
22/12/22 17:00,214.08,165.86,0.2805,0,0.2592,0.6727,21,0,0.0213,0.0213,0,0,0,0,0,0.2592,0.2592,92.413,92.413,0.0552
22/12/22 18:00,45.036,43.261,0.0674,0,0.0595,0.7336,21,0,0.008,0.008,0,0,0,0,0,0.0595,0.0595,88.189,88.189,0.0982
22/12/22 19:00,12.993,12.505,0.0158,0,0.011,0.4722,20,0,0.0047,0.0047,0,0,0,0,0,0.011,0.011,69.984,69.984,0.2025
22/12/22 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
22/12/22 21:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
22/12/22 22:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
22/12/22 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/22 00:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/22 01:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/22 02:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/22 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/22 05:00,43.444,31.073,0.0472,0,0.0405,0.518,18,0,0.0067,0.0067,0,0,0,0,0,0.0405,0.0405,85.806,85.806,0.0857
23/12/22 06:00,245.77,209.96,0.3594,0,0.3351,0.7576,19,0,0.0243,0.0243,0,0,0,0,0,0.3351,0.3351,93.241,93.241,0.0549
23/12/22 07:00,488.61,468.84,0.7851,0.4059,0.7479,0.8504,20,0,0.0372,0.0372,0,0,0,0,0,0.7479,0.7479,95.256,95.256,0.0423
23/12/22 08:00,726.81,717.01,1.1487,0.7574,1.0994,0.8404,21,0,0.0492,0.0492,0,0,0,0,0,1.0994,1.0994,95.714,95.714,0.0376
23/12/22 09:00,858.94,853.17,1.3235,0.9263,1.2683,0.8203,22,0,0.0552,0.0552,0,0,0,0,0,1.2683,1.2683,95.83,95.83,0.0357
23/12/22 10:00,973.77,969.77,1.4658,1.0637,1.4057,0.802,22,0,0.06,0.06,0,0,0,0,0,1.4057,1.4057,95.904,95.904,0.0343
23/12/22 11:00,1091.8,1089,1.5991,1.1916,1.5336,0.7804,22,0,0.0655,0.0655,0,0,0,0,0,1.5336,1.5336,95.905,95.905,0.0333
23/12/22 12:00,1094.1,1091.5,1.6017,1.1941,1.5361,0.78,22,0,0.0656,0.0656,0,0,0,0,0,1.5361,1.5361,95.905,95.905,0.0333
23/12/22 13:00,1016.2,1013.1,1.5156,1.1118,1.4538,0.7948,22,0,0.0619,0.0619,0,0,0,0,0,1.4538,1.4538,95.918,95.918,0.0338
23/12/22 14:00,873.09,866.14,1.3399,0.9421,1.2841,0.8171,22,0,0.0557,0.0557,0,0,0,0,0,1.2841,1.2841,95.839,95.839,0.0355
23/12/22 15:00,679.19,667.67,1.0743,0.6856,1.0276,0.8405,22,0,0.0467,0.0467,0,0,0,0,0,1.0276,1.0276,95.653,95.653,0.0382
23/12/22 16:00,436.03,410.47,0.6863,0.3101,0.6521,0.8308,22,0,0.0342,0.0342,0,0,0,0,0,0.6521,0.6521,95.015,95.015,0.0436
23/12/22 17:00,218.06,178.61,0.3012,0,0.2787,0.71,22,0,0.0225,0.0225,0,0,0,0,0,0.2787,0.2787,92.518,92.518,0.0574
23/12/22 18:00,54.515,52.4,0.0832,0,0.0742,0.7565,21,0,0.0089,0.0089,0,0,0,0,0,0.0742,0.0742,89.242,89.242,0.0912
23/12/22 19:00,9.7869,9.421,0.0108,0,0.0064,0.3642,20,0,0.0044,0.0044,0,0,0,0,0,0.0064,0.0064,59.169,59.169,0.2513
23/12/22 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/22 21:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/22 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/22 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
24/12/22 00:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
24/12/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
24/12/22 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
24/12/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
24/12/22 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
24/12/22 05:00,17.201,16.736,0.0229,0,0.0177,0.5717,18,0,0.0052,0.0052,0,0,0,0,0,0.0177,0.0177,77.36,77.36,0.1673
24/12/22 06:00,49.324,47.552,0.0758,0,0.0673,0.758,18,0,0.0085,0.0085,0,0,0,0,0,0.0673,0.0673,88.802,88.802,0.0956
24/12/22 07:00,186.73,179.65,0.3069,0,0.2842,0.8455,19,0,0.0227,0.0227,0,0,0,0,0,0.2842,0.2842,92.601,92.601,0.0676
24/12/22 08:00,328.92,319.2,0.5428,0.171,0.513,0.8665,20,0,0.0298,0.0298,0,0,0,0,0,0.513,0.513,94.504,94.504,0.0504
24/12/22 09:00,489.35,479.31,0.8016,0.4218,0.7638,0.8672,20,0,0.0377,0.0377,0,0,0,0,0,0.7638,0.7638,95.291,95.291,0.0429
24/12/22 10:00,540.74,529.06,0.8786,0.4965,0.8385,0.8615,20,0,0.0401,0.0401,0,0,0,0,0,0.8385,0.8385,95.434,95.434,0.0412
24/12/22 11:00,822.76,814.57,1.28,0.8843,1.2263,0.8281,21,0,0.0537,0.0537,0,0,0,0,0,1.2263,1.2263,95.804,95.804,0.0363
24/12/22 12:00,873.21,867.33,1.3479,0.9499,1.2919,0.8219,21,0,0.056,0.056,0,0,0,0,0,1.2919,1.2919,95.844,95.844,0.0356
24/12/22 13:00,869.87,864.77,1.3447,0.9468,1.2888,0.8231,21,0,0.0559,0.0559,0,0,0,0,0,1.2888,1.2888,95.842,95.842,0.0357
24/12/22 14:00,781.06,773.1,1.2193,0.8257,1.1677,0.8305,22,0,0.0516,0.0516,0,0,0,0,0,1.1677,1.1677,95.765,95.765,0.0367
24/12/22 15:00,619.33,607.88,0.9927,0.6068,0.9488,0.8511,21,0,0.0439,0.0439,0,0,0,0,0,0.9488,0.9488,95.575,95.575,0.0394
24/12/22 16:00,451.9,425.25,0.7129,0.3359,0.6779,0.8334,21,0,0.035,0.035,0,0,0,0,0,0.6779,0.6779,95.087,95.087,0.0431
24/12/22 17:00,220.4,172.33,0.2917,0,0.2697,0.6798,21,0,0.022,0.022,0,0,0,0,0,0.2697,0.2697,92.464,92.464,0.0554
24/12/22 18:00,32.947,31.606,0.0475,0,0.0408,0.6879,21,0,0.0067,0.0067,0,0,0,0,0,0.0408,0.0408,85.857,85.857,0.1133
24/12/22 19:00,10.975,10.556,0.0126,0,0.0081,0.4103,20,0,0.0045,0.0045,0,0,0,0,0,0.0081,0.0081,64.096,64.096,0.2298
24/12/22 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
24/12/22 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
24/12/22 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
24/12/22 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
25/12/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
25/12/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
25/12/22 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
25/12/22 03:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
25/12/22 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
25/12/22 05:00,23.708,20.911,0.03,0,0.0244,0.5712,17,0,0.0056,0.0056,0,0,0,0,0,0.0244,0.0244,81.251,81.251,0.1318
25/12/22 06:00,96.382,91.89,0.1538,0,0.1404,0.8094,18,0,0.0134,0.0134,0,0,0,0,0,0.1404,0.1404,91.312,91.312,0.077
25/12/22 07:00,397.8,381.74,0.6485,0.2735,0.6155,0.8596,19,0,0.033,0.033,0,0,0,0,0,0.6155,0.6155,94.904,94.904,0.0462
25/12/22 08:00,701.82,692.07,1.119,0.7287,1.0707,0.8476,20,0,0.0482,0.0482,0,0,0,0,0,1.0707,1.0707,95.69,95.69,0.0382
25/12/22 09:00,873.18,867.24,1.3478,0.9498,1.2918,0.8219,21,0,0.056,0.056,0,0,0,0,0,1.2918,1.2918,95.844,95.844,0.0356
25/12/22 10:00,987.79,984.13,1.49,1.0872,1.4292,0.8038,21,0,0.0609,0.0609,0,0,0,0,0,1.4292,1.4292,95.915,95.915,0.0342
25/12/22 11:00,1019.5,1015.8,1.5187,1.1147,1.4567,0.7938,22,0,0.062,0.062,0,0,0,0,0,1.4567,1.4567,95.917,95.917,0.0338
25/12/22 12:00,926.19,920.77,1.4074,1.0073,1.3493,0.8094,22,0,0.058,0.058,0,0,0,0,0,1.3493,1.3493,95.876,95.876,0.0348
25/12/22 13:00,843.52,837.18,1.3031,0.9066,1.2486,0.8223,22,0,0.0545,0.0545,0,0,0,0,0,1.2486,1.2486,95.818,95.818,0.0359
25/12/22 14:00,775.21,767.15,1.2171,0.8236,1.1656,0.8353,21,0,0.0516,0.0516,0,0,0,0,0,1.1656,1.1656,95.763,95.763,0.037
25/12/22 15:00,628.41,616.9,1.006,0.6196,0.9616,0.8501,21,0,0.0444,0.0444,0,0,0,0,0,0.9616,0.9616,95.589,95.589,0.0392
25/12/22 16:00,405.72,383.96,0.6466,0.2716,0.6136,0.8402,21,0,0.033,0.033,0,0,0,0,0,0.6136,0.6136,94.898,94.898,0.0452
25/12/22 17:00,213.71,191.32,0.3244,0,0.3012,0.783,21,0,0.0232,0.0232,0,0,0,0,0,0.3012,0.3012,92.837,92.837,0.0604
25/12/22 18:00,55.103,52.976,0.0842,0,0.0752,0.7579,21,0,0.009,0.009,0,0,0,0,0,0.0752,0.0752,89.295,89.295,0.0909
25/12/22 19:00,11.263,10.835,0.0131,0,0.0085,0.4205,20,0,0.0046,0.0046,0,0,0,0,0,0.0085,0.0085,65.107,65.107,0.2253
25/12/22 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
25/12/22 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
25/12/22 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
25/12/22 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
26/12/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
26/12/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
26/12/22 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
26/12/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
26/12/22 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
26/12/22 05:00,38.324,30.323,0.0459,0,0.0393,0.5697,18,0,0.0066,0.0066,0,0,0,0,0,0.0393,0.0393,85.583,85.583,0.096
26/12/22 06:00,204.43,179.1,0.3072,0,0.2845,0.7732,18,0,0.0227,0.0227,0,0,0,0,0,0.2845,0.2845,92.605,92.605,0.0617
26/12/22 07:00,464.49,445.22,0.7478,0.3697,0.7117,0.8513,20,0,0.0361,0.0361,0,0,0,0,0,0.7117,0.7117,95.173,95.173,0.0432
26/12/22 08:00,706.53,696.65,1.1203,0.73,1.072,0.8429,21,0,0.0483,0.0483,0,0,0,0,0,1.072,1.072,95.691,95.691,0.038
26/12/22 09:00,892.19,886.96,1.3726,0.9737,1.3157,0.8193,21,0,0.0569,0.0569,0,0,0,0,0,1.3157,1.3157,95.857,95.857,0.0354
26/12/22 10:00,1021.5,1018.3,1.5215,1.1174,1.4594,0.7937,22,0,0.0621,0.0621,0,0,0,0,0,1.4594,1.4594,95.917,95.917,0.0338
26/12/22 11:00,1085.6,1082.8,1.5924,1.1852,1.5272,0.7816,22,0,0.0652,0.0652,0,0,0,0,0,1.5272,1.5272,95.906,95.906,0.0334
26/12/22 12:00,1077,1074.2,1.5749,1.1684,1.5104,0.7791,23,0,0.0644,0.0644,0,0,0,0,0,1.5104,1.5104,95.909,95.909,0.0332
26/12/22 13:00,972.85,968.73,1.4571,1.0554,1.3974,0.798,23,0,0.0597,0.0597,0,0,0,0,0,1.3974,1.3974,95.9,95.9,0.0341
26/12/22 14:00,800.72,793.23,1.246,0.8514,1.1934,0.828,22,0,0.0526,0.0526,0,0,0,0,0,1.1934,1.1934,95.782,95.782,0.0365
26/12/22 15:00,330.6,320.16,0.5398,0.168,0.51,0.8571,22,0,0.0297,0.0297,0,0,0,0,0,0.51,0.51,94.49,94.49,0.05
26/12/22 16:00,262.24,251.59,0.4273,0.0589,0.4009,0.8494,21,0,0.0263,0.0263,0,0,0,0,0,0.4009,0.4009,93.835,93.835,0.0558
26/12/22 17:00,133.97,125.83,0.211,0,0.1941,0.8047,21,0,0.0169,0.0169,0,0,0,0,0,0.1941,0.1941,91.973,91.973,0.0702
26/12/22 18:00,63.62,61.238,0.0985,0,0.0886,0.7735,21,0,0.0099,0.0099,0,0,0,0,0,0.0886,0.0886,89.942,89.942,0.0865
26/12/22 19:00,14.104,13.575,0.0175,0,0.0127,0.4991,20,0,0.0048,0.0048,0,0,0,0,0,0.0127,0.0127,72.339,72.339,0.1908
26/12/22 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
26/12/22 21:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
26/12/22 22:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
26/12/22 23:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
27/12/22 00:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
27/12/22 01:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
27/12/22 02:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
27/12/22 03:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
