Year,Month,Day,Hour,Minute,air_temp,dni,ghi,period_end,period
2023,8,12,10,40,12,154,350,12/08/2023 10:40,0.00:05:00
2023,8,12,10,45,12,136,350,12/08/2023 10:45,0.00:05:00
2023,8,12,10,50,12,197,373,12/08/2023 10:50,0.00:05:00
2023,8,12,10,55,12,199,379,12/08/2023 10:55,0.00:05:00
2023,8,12,11,0,12,222,391,12/08/2023 11:00,0.00:05:00
2023,8,12,11,5,12,316,422,12/08/2023 11:05,0.00:05:00
2023,8,12,11,10,12,344,434,12/08/2023 11:10,0.00:05:00
2023,8,12,11,15,13,322,433,12/08/2023 11:15,0.00:05:00
2023,8,12,11,20,13,376,452,12/08/2023 11:20,0.00:05:00
2023,8,12,11,25,13,231,414,12/08/2023 11:25,0.00:05:00
2023,8,12,11,30,13,210,411,12/08/2023 11:30,0.00:05:00
2023,8,12,11,35,13,258,429,12/08/2023 11:35,0.00:05:00
2023,8,12,11,40,13,410,475,12/08/2023 11:40,0.00:05:00
2023,8,12,11,45,13,385,471,12/08/2023 11:45,0.00:05:00
2023,8,12,11,50,13,334,460,12/08/2023 11:50,0.00:05:00
2023,8,12,11,55,13,262,440,12/08/2023 11:55,0.00:05:00
2023,8,12,12,0,13,217,428,12/08/2023 12:00,0.00:05:00
2023,8,12,12,5,13,152,408,12/08/2023 12:05,0.00:05:00
2023,8,12,12,10,13,153,410,12/08/2023 12:10,0.00:05:00
2023,8,12,12,15,13,113,396,12/08/2023 12:15,0.00:05:00
2023,8,12,12,20,13,75,383,12/08/2023 12:20,0.00:05:00
2023,8,12,12,25,13,0,328,12/08/2023 12:25,0.00:05:00
2023,8,12,12,30,13,0,328,12/08/2023 12:30,0.00:05:00
2023,8,12,12,35,13,0,348,12/08/2023 12:35,0.00:05:00
2023,8,12,12,40,13,0,348,12/08/2023 12:40,0.00:05:00
2023,8,12,12,45,13,0,293,12/08/2023 12:45,0.00:05:00
2023,8,12,12,50,13,0,299,12/08/2023 12:50,0.00:05:00
2023,8,12,12,55,13,0,311,12/08/2023 12:55,0.00:05:00
2023,8,12,13,0,13,0,330,12/08/2023 13:00,0.00:05:00
2023,8,12,13,5,13,0,328,12/08/2023 13:05,0.00:05:00
2023,8,12,13,10,13,0,333,12/08/2023 13:10,0.00:05:00
2023,8,12,13,15,13,19,351,12/08/2023 13:15,0.00:05:00
2023,8,12,13,20,13,53,362,12/08/2023 13:20,0.00:05:00
2023,8,12,13,25,13,52,359,12/08/2023 13:25,0.00:05:00
2023,8,12,13,30,13,34,349,12/08/2023 13:30,0.00:05:00
2023,8,12,13,35,13,86,366,12/08/2023 13:35,0.00:05:00
2023,8,12,13,40,13,124,375,12/08/2023 13:40,0.00:05:00
2023,8,12,13,45,14,144,378,12/08/2023 13:45,0.00:05:00
2023,8,12,13,50,14,424,453,12/08/2023 13:50,0.00:05:00
2023,8,12,13,55,14,420,447,12/08/2023 13:55,0.00:05:00
2023,8,12,14,0,14,340,421,12/08/2023 14:00,0.00:05:00
2023,8,12,14,5,14,462,446,12/08/2023 14:05,0.00:05:00
2023,8,12,14,10,14,457,438,12/08/2023 14:10,0.00:05:00
2023,8,12,14,15,14,476,436,12/08/2023 14:15,0.00:05:00
2023,8,12,14,20,14,349,399,12/08/2023 14:20,0.00:05:00
2023,8,12,14,25,14,345,391,12/08/2023 14:25,0.00:05:00
2023,8,12,14,30,14,340,383,12/08/2023 14:30,0.00:05:00
2023,8,12,14,35,13,379,385,12/08/2023 14:35,0.00:05:00
2023,8,12,14,40,13,417,386,12/08/2023 14:40,0.00:05:00
2023,8,12,14,45,13,476,391,12/08/2023 14:45,0.00:05:00
2023,8,12,14,50,13,444,376,12/08/2023 14:50,0.00:05:00
2023,8,12,14,55,13,520,382,12/08/2023 14:55,0.00:05:00
2023,8,12,15,0,13,529,375,12/08/2023 15:00,0.00:05:00
2023,8,12,15,5,13,515,363,12/08/2023 15:05,0.00:05:00
2023,8,12,15,10,13,580,364,12/08/2023 15:10,0.00:05:00
2023,8,12,15,15,13,487,338,12/08/2023 15:15,0.00:05:00
2023,8,12,15,20,13,436,319,12/08/2023 15:20,0.00:05:00
2023,8,12,15,25,13,423,307,12/08/2023 15:25,0.00:05:00
2023,8,12,15,30,13,410,294,12/08/2023 15:30,0.00:05:00
2023,8,12,15,35,13,471,294,12/08/2023 15:35,0.00:05:00
2023,8,12,15,40,13,475,284,12/08/2023 15:40,0.00:05:00
2023,8,12,15,45,13,333,251,12/08/2023 15:45,0.00:05:00
2023,8,12,15,50,13,236,225,12/08/2023 15:50,0.00:05:00
2023,8,12,15,55,13,357,234,12/08/2023 15:55,0.00:05:00
2023,8,12,16,0,13,307,216,12/08/2023 16:00,0.00:05:00
2023,8,12,16,5,13,342,210,12/08/2023 16:05,0.00:05:00
2023,8,12,16,10,13,259,189,12/08/2023 16:10,0.00:05:00
2023,8,12,16,15,13,83,153,12/08/2023 16:15,0.00:05:00
2023,8,12,16,20,13,116,149,12/08/2023 16:20,0.00:05:00
2023,8,12,16,25,13,8,124,12/08/2023 16:25,0.00:05:00
2023,8,12,16,30,13,5,115,12/08/2023 16:30,0.00:05:00
2023,8,12,16,35,13,0,102,12/08/2023 16:35,0.00:05:00
2023,8,12,16,40,13,0,67,12/08/2023 16:40,0.00:05:00
2023,8,12,16,45,13,0,68,12/08/2023 16:45,0.00:05:00
2023,8,12,16,50,13,0,58,12/08/2023 16:50,0.00:05:00
2023,8,12,16,55,13,0,56,12/08/2023 16:55,0.00:05:00
2023,8,12,17,0,13,45,67,12/08/2023 17:00,0.00:05:00
2023,8,12,17,5,13,93,61,12/08/2023 17:05,0.00:05:00
2023,8,12,17,10,13,182,56,12/08/2023 17:10,0.00:05:00
2023,8,12,17,15,13,326,52,12/08/2023 17:15,0.00:05:00
2023,8,12,17,20,13,228,40,12/08/2023 17:20,0.00:05:00
2023,8,12,17,25,13,50,25,12/08/2023 17:25,0.00:05:00
2023,8,12,17,30,13,0,15,12/08/2023 17:30,0.00:05:00
2023,8,12,17,35,13,0,8,12/08/2023 17:35,0.00:05:00
2023,8,12,17,40,13,0,1,12/08/2023 17:40,0.00:05:00
2023,8,12,17,45,13,0,0,12/08/2023 17:45,0.00:05:00
2023,8,12,17,50,12,0,0,12/08/2023 17:50,0.00:05:00
2023,8,12,17,55,12,0,0,12/08/2023 17:55,0.00:05:00
2023,8,12,18,0,12,0,0,12/08/2023 18:00,0.00:05:00
2023,8,12,18,5,12,0,0,12/08/2023 18:05,0.00:05:00
2023,8,12,18,10,12,0,0,12/08/2023 18:10,0.00:05:00
2023,8,12,18,15,12,0,0,12/08/2023 18:15,0.00:05:00
2023,8,12,18,20,12,0,0,12/08/2023 18:20,0.00:05:00
2023,8,12,18,25,12,0,0,12/08/2023 18:25,0.00:05:00
2023,8,12,18,30,12,0,0,12/08/2023 18:30,0.00:05:00
2023,8,12,18,35,12,0,0,12/08/2023 18:35,0.00:05:00
2023,8,12,18,40,12,0,0,12/08/2023 18:40,0.00:05:00
2023,8,12,18,45,12,0,0,12/08/2023 18:45,0.00:05:00
2023,8,12,18,50,12,0,0,12/08/2023 18:50,0.00:05:00
2023,8,12,18,55,12,0,0,12/08/2023 18:55,0.00:05:00
2023,8,12,19,0,12,0,0,12/08/2023 19:00,0.00:05:00
2023,8,12,19,5,12,0,0,12/08/2023 19:05,0.00:05:00
2023,8,12,19,10,12,0,0,12/08/2023 19:10,0.00:05:00
2023,8,12,19,15,12,0,0,12/08/2023 19:15,0.00:05:00
2023,8,12,19,20,12,0,0,12/08/2023 19:20,0.00:05:00
2023,8,12,19,25,12,0,0,12/08/2023 19:25,0.00:05:00
2023,8,12,19,30,12,0,0,12/08/2023 19:30,0.00:05:00
2023,8,12,19,35,12,0,0,12/08/2023 19:35,0.00:05:00
2023,8,12,19,40,12,0,0,12/08/2023 19:40,0.00:05:00
2023,8,12,19,45,12,0,0,12/08/2023 19:45,0.00:05:00
2023,8,12,19,50,12,0,0,12/08/2023 19:50,0.00:05:00
2023,8,12,19,55,12,0,0,12/08/2023 19:55,0.00:05:00
2023,8,12,20,0,11,0,0,12/08/2023 20:00,0.00:05:00
2023,8,12,20,5,11,0,0,12/08/2023 20:05,0.00:05:00
2023,8,12,20,10,11,0,0,12/08/2023 20:10,0.00:05:00
2023,8,12,20,15,11,0,0,12/08/2023 20:15,0.00:05:00
2023,8,12,20,20,11,0,0,12/08/2023 20:20,0.00:05:00
2023,8,12,20,25,11,0,0,12/08/2023 20:25,0.00:05:00
2023,8,12,20,30,11,0,0,12/08/2023 20:30,0.00:05:00
2023,8,12,20,35,11,0,0,12/08/2023 20:35,0.00:05:00
2023,8,12,20,40,11,0,0,12/08/2023 20:40,0.00:05:00
2023,8,12,20,45,11,0,0,12/08/2023 20:45,0.00:05:00
2023,8,12,20,50,11,0,0,12/08/2023 20:50,0.00:05:00
2023,8,12,20,55,11,0,0,12/08/2023 20:55,0.00:05:00
2023,8,12,21,0,11,0,0,12/08/2023 21:00,0.00:05:00
2023,8,12,21,5,11,0,0,12/08/2023 21:05,0.00:05:00
2023,8,12,21,10,11,0,0,12/08/2023 21:10,0.00:05:00
2023,8,12,21,15,11,0,0,12/08/2023 21:15,0.00:05:00
2023,8,12,21,20,11,0,0,12/08/2023 21:20,0.00:05:00
2023,8,12,21,25,11,0,0,12/08/2023 21:25,0.00:05:00
2023,8,12,21,30,11,0,0,12/08/2023 21:30,0.00:05:00
2023,8,12,21,35,11,0,0,12/08/2023 21:35,0.00:05:00
2023,8,12,21,40,11,0,0,12/08/2023 21:40,0.00:05:00
2023,8,12,21,45,11,0,0,12/08/2023 21:45,0.00:05:00
2023,8,12,21,50,11,0,0,12/08/2023 21:50,0.00:05:00
2023,8,12,21,55,11,0,0,12/08/2023 21:55,0.00:05:00
2023,8,12,22,0,11,0,0,12/08/2023 22:00,0.00:05:00
2023,8,12,22,5,11,0,0,12/08/2023 22:05,0.00:05:00
2023,8,12,22,10,11,0,0,12/08/2023 22:10,0.00:05:00
2023,8,12,22,15,11,0,0,12/08/2023 22:15,0.00:05:00
2023,8,12,22,20,11,0,0,12/08/2023 22:20,0.00:05:00
2023,8,12,22,25,11,0,0,12/08/2023 22:25,0.00:05:00
2023,8,12,22,30,11,0,0,12/08/2023 22:30,0.00:05:00
2023,8,12,22,35,11,0,0,12/08/2023 22:35,0.00:05:00
2023,8,12,22,40,11,0,0,12/08/2023 22:40,0.00:05:00
2023,8,12,22,45,11,0,0,12/08/2023 22:45,0.00:05:00
2023,8,12,22,50,11,0,0,12/08/2023 22:50,0.00:05:00
2023,8,12,22,55,11,0,0,12/08/2023 22:55,0.00:05:00
2023,8,12,23,0,11,0,0,12/08/2023 23:00,0.00:05:00
2023,8,12,23,5,11,0,0,12/08/2023 23:05,0.00:05:00
2023,8,12,23,10,11,0,0,12/08/2023 23:10,0.00:05:00
2023,8,12,23,15,11,0,0,12/08/2023 23:15,0.00:05:00
2023,8,12,23,20,10,0,0,12/08/2023 23:20,0.00:05:00
2023,8,12,23,25,10,0,0,12/08/2023 23:25,0.00:05:00
2023,8,12,23,30,10,0,0,12/08/2023 23:30,0.00:05:00
2023,8,12,23,35,10,0,0,12/08/2023 23:35,0.00:05:00
2023,8,12,23,40,10,0,0,12/08/2023 23:40,0.00:05:00
2023,8,12,23,45,10,0,0,12/08/2023 23:45,0.00:05:00
2023,8,12,23,50,10,0,0,12/08/2023 23:50,0.00:05:00
2023,8,12,23,55,10,0,0,12/08/2023 23:55,0.00:05:00
2023,8,13,0,0,10,0,0,13/08/2023 0:00,0.00:05:00
2023,8,13,0,5,10,0,0,13/08/2023 0:05,0.00:05:00
2023,8,13,0,10,10,0,0,13/08/2023 0:10,0.00:05:00
2023,8,13,0,15,10,0,0,13/08/2023 0:15,0.00:05:00
2023,8,13,0,20,10,0,0,13/08/2023 0:20,0.00:05:00
2023,8,13,0,25,10,0,0,13/08/2023 0:25,0.00:05:00
2023,8,13,0,30,10,0,0,13/08/2023 0:30,0.00:05:00
2023,8,13,0,35,10,0,0,13/08/2023 0:35,0.00:05:00
2023,8,13,0,40,10,0,0,13/08/2023 0:40,0.00:05:00
2023,8,13,0,45,10,0,0,13/08/2023 0:45,0.00:05:00
2023,8,13,0,50,10,0,0,13/08/2023 0:50,0.00:05:00
2023,8,13,0,55,10,0,0,13/08/2023 0:55,0.00:05:00
2023,8,13,1,0,10,0,0,13/08/2023 1:00,0.00:05:00
2023,8,13,1,5,10,0,0,13/08/2023 1:05,0.00:05:00
2023,8,13,1,10,10,0,0,13/08/2023 1:10,0.00:05:00
2023,8,13,1,15,10,0,0,13/08/2023 1:15,0.00:05:00
2023,8,13,1,20,10,0,0,13/08/2023 1:20,0.00:05:00
2023,8,13,1,25,10,0,0,13/08/2023 1:25,0.00:05:00
2023,8,13,1,30,10,0,0,13/08/2023 1:30,0.00:05:00
2023,8,13,1,35,10,0,0,13/08/2023 1:35,0.00:05:00
2023,8,13,1,40,10,0,0,13/08/2023 1:40,0.00:05:00
2023,8,13,1,45,10,0,0,13/08/2023 1:45,0.00:05:00
2023,8,13,1,50,10,0,0,13/08/2023 1:50,0.00:05:00
2023,8,13,1,55,10,0,0,13/08/2023 1:55,0.00:05:00
2023,8,13,2,0,10,0,0,13/08/2023 2:00,0.00:05:00
2023,8,13,2,5,10,0,0,13/08/2023 2:05,0.00:05:00
2023,8,13,2,10,9,0,0,13/08/2023 2:10,0.00:05:00
2023,8,13,2,15,9,0,0,13/08/2023 2:15,0.00:05:00
2023,8,13,2,20,9,0,0,13/08/2023 2:20,0.00:05:00
2023,8,13,2,25,9,0,0,13/08/2023 2:25,0.00:05:00
2023,8,13,2,30,9,0,0,13/08/2023 2:30,0.00:05:00
2023,8,13,2,35,9,0,0,13/08/2023 2:35,0.00:05:00
2023,8,13,2,40,9,0,0,13/08/2023 2:40,0.00:05:00
2023,8,13,2,45,9,0,0,13/08/2023 2:45,0.00:05:00
2023,8,13,2,50,9,0,0,13/08/2023 2:50,0.00:05:00
2023,8,13,2,55,9,0,0,13/08/2023 2:55,0.00:05:00
2023,8,13,3,0,9,0,0,13/08/2023 3:00,0.00:05:00
2023,8,13,3,5,9,0,0,13/08/2023 3:05,0.00:05:00
2023,8,13,3,10,9,0,0,13/08/2023 3:10,0.00:05:00
2023,8,13,3,15,9,0,0,13/08/2023 3:15,0.00:05:00
2023,8,13,3,20,9,0,0,13/08/2023 3:20,0.00:05:00
2023,8,13,3,25,9,0,0,13/08/2023 3:25,0.00:05:00
2023,8,13,3,30,9,0,0,13/08/2023 3:30,0.00:05:00
2023,8,13,3,35,9,0,0,13/08/2023 3:35,0.00:05:00
2023,8,13,3,40,9,0,0,13/08/2023 3:40,0.00:05:00
2023,8,13,3,45,9,0,0,13/08/2023 3:45,0.00:05:00
2023,8,13,3,50,9,0,0,13/08/2023 3:50,0.00:05:00
2023,8,13,3,55,9,0,0,13/08/2023 3:55,0.00:05:00
2023,8,13,4,0,9,0,0,13/08/2023 4:00,0.00:05:00
2023,8,13,4,5,9,0,0,13/08/2023 4:05,0.00:05:00
2023,8,13,4,10,9,0,0,13/08/2023 4:10,0.00:05:00
2023,8,13,4,15,9,0,0,13/08/2023 4:15,0.00:05:00
2023,8,13,4,20,9,0,0,13/08/2023 4:20,0.00:05:00
2023,8,13,4,25,9,0,0,13/08/2023 4:25,0.00:05:00
2023,8,13,4,30,9,0,0,13/08/2023 4:30,0.00:05:00
2023,8,13,4,35,9,0,0,13/08/2023 4:35,0.00:05:00
2023,8,13,4,40,9,0,0,13/08/2023 4:40,0.00:05:00
2023,8,13,4,45,9,0,0,13/08/2023 4:45,0.00:05:00
2023,8,13,4,50,9,0,0,13/08/2023 4:50,0.00:05:00
2023,8,13,4,55,9,0,0,13/08/2023 4:55,0.00:05:00
2023,8,13,5,0,9,0,0,13/08/2023 5:00,0.00:05:00
2023,8,13,5,5,9,0,0,13/08/2023 5:05,0.00:05:00
2023,8,13,5,10,9,0,0,13/08/2023 5:10,0.00:05:00
2023,8,13,5,15,9,0,0,13/08/2023 5:15,0.00:05:00
2023,8,13,5,20,9,0,0,13/08/2023 5:20,0.00:05:00
2023,8,13,5,25,9,0,0,13/08/2023 5:25,0.00:05:00
2023,8,13,5,30,9,0,0,13/08/2023 5:30,0.00:05:00
2023,8,13,5,35,9,0,0,13/08/2023 5:35,0.00:05:00
2023,8,13,5,40,9,0,0,13/08/2023 5:40,0.00:05:00
2023,8,13,5,45,9,0,0,13/08/2023 5:45,0.00:05:00
2023,8,13,5,50,9,0,0,13/08/2023 5:50,0.00:05:00
2023,8,13,5,55,9,0,0,13/08/2023 5:55,0.00:05:00
2023,8,13,6,0,9,0,0,13/08/2023 6:00,0.00:05:00
2023,8,13,6,5,9,0,0,13/08/2023 6:05,0.00:05:00
2023,8,13,6,10,9,0,0,13/08/2023 6:10,0.00:05:00
2023,8,13,6,15,9,0,0,13/08/2023 6:15,0.00:05:00
2023,8,13,6,20,9,0,0,13/08/2023 6:20,0.00:05:00
2023,8,13,6,25,9,0,0,13/08/2023 6:25,0.00:05:00
2023,8,13,6,30,9,0,0,13/08/2023 6:30,0.00:05:00
2023,8,13,6,35,9,0,0,13/08/2023 6:35,0.00:05:00
2023,8,13,6,40,9,0,0,13/08/2023 6:40,0.00:05:00
2023,8,13,6,45,9,0,0,13/08/2023 6:45,0.00:05:00
2023,8,13,6,50,9,0,0,13/08/2023 6:50,0.00:05:00
2023,8,13,6,55,9,0,0,13/08/2023 6:55,0.00:05:00
2023,8,13,7,0,9,0,0,13/08/2023 7:00,0.00:05:00
2023,8,13,7,5,9,0,0,13/08/2023 7:05,0.00:05:00
2023,8,13,7,10,9,0,0,13/08/2023 7:10,0.00:05:00
2023,8,13,7,15,9,0,0,13/08/2023 7:15,0.00:05:00
2023,8,13,7,20,9,0,3,13/08/2023 7:20,0.00:05:00
2023,8,13,7,25,9,0,11,13/08/2023 7:25,0.00:05:00
2023,8,13,7,30,9,42,20,13/08/2023 7:30,0.00:05:00
2023,8,13,7,35,9,52,28,13/08/2023 7:35,0.00:05:00
2023,8,13,7,40,9,79,37,13/08/2023 7:40,0.00:05:00
2023,8,13,7,45,9,67,45,13/08/2023 7:45,0.00:05:00
2023,8,13,7,50,10,0,46,13/08/2023 7:50,0.00:05:00
2023,8,13,7,55,10,0,52,13/08/2023 7:55,0.00:05:00
2023,8,13,8,0,10,0,62,13/08/2023 8:00,0.00:05:00
2023,8,13,8,5,10,2,74,13/08/2023 8:05,0.00:05:00
2023,8,13,8,10,10,0,78,13/08/2023 8:10,0.00:05:00
2023,8,13,8,15,10,0,82,13/08/2023 8:15,0.00:05:00
2023,8,13,8,20,10,0,87,13/08/2023 8:20,0.00:05:00
2023,8,13,8,25,10,0,93,13/08/2023 8:25,0.00:05:00
2023,8,13,8,30,10,0,101,13/08/2023 8:30,0.00:05:00
2023,8,13,8,35,10,0,115,13/08/2023 8:35,0.00:05:00
2023,8,13,8,40,10,0,125,13/08/2023 8:40,0.00:05:00
2023,8,13,8,45,11,0,135,13/08/2023 8:45,0.00:05:00
2023,8,13,8,50,11,0,147,13/08/2023 8:50,0.00:05:00
2023,8,13,8,55,11,18,161,13/08/2023 8:55,0.00:05:00
2023,8,13,9,0,11,64,178,13/08/2023 9:00,0.00:05:00
2023,8,13,9,5,11,21,178,13/08/2023 9:05,0.00:05:00
2023,8,13,9,10,11,29,188,13/08/2023 9:10,0.00:05:00
2023,8,13,9,15,11,62,203,13/08/2023 9:15,0.00:05:00
2023,8,13,9,20,12,84,216,13/08/2023 9:20,0.00:05:00
2023,8,13,9,25,12,78,223,13/08/2023 9:25,0.00:05:00
2023,8,13,9,30,12,45,223,13/08/2023 9:30,0.00:05:00
2023,8,13,9,35,12,52,232,13/08/2023 9:35,0.00:05:00
2023,8,13,9,40,12,60,242,13/08/2023 9:40,0.00:05:00
2023,8,13,9,45,12,141,269,13/08/2023 9:45,0.00:05:00
2023,8,13,9,50,12,191,289,13/08/2023 9:50,0.00:05:00
2023,8,13,9,55,12,177,293,13/08/2023 9:55,0.00:05:00
2023,8,13,10,0,13,180,301,13/08/2023 10:00,0.00:05:00
2023,8,13,10,5,13,115,292,13/08/2023 10:05,0.00:05:00
2023,8,13,10,10,13,69,285,13/08/2023 10:10,0.00:05:00
2023,8,13,10,15,13,84,296,13/08/2023 10:15,0.00:05:00
2023,8,13,10,20,13,69,297,13/08/2023 10:20,0.00:05:00
2023,8,13,10,25,13,68,303,13/08/2023 10:25,0.00:05:00
2023,8,13,10,30,13,85,314,13/08/2023 10:30,0.00:05:00
2023,8,13,10,35,13,36,303,13/08/2023 10:35,0.00:05:00
2023,8,13,10,40,13,20,303,13/08/2023 10:40,0.00:05:00
2023,8,13,10,45,13,0,290,13/08/2023 10:45,0.00:05:00
2023,8,13,10,50,13,0,277,13/08/2023 10:50,0.00:05:00
2023,8,13,10,55,14,0,298,13/08/2023 10:55,0.00:05:00
2023,8,13,11,0,14,0,307,13/08/2023 11:00,0.00:05:00
2023,8,13,11,5,14,0,317,13/08/2023 11:05,0.00:05:00
2023,8,13,11,10,14,0,295,13/08/2023 11:10,0.00:05:00
2023,8,13,11,15,14,14,330,13/08/2023 11:15,0.00:05:00
2023,8,13,11,20,14,32,340,13/08/2023 11:20,0.00:05:00
2023,8,13,11,25,14,0,324,13/08/2023 11:25,0.00:05:00
2023,8,13,11,30,14,0,320,13/08/2023 11:30,0.00:05:00
2023,8,13,11,35,14,0,317,13/08/2023 11:35,0.00:05:00
2023,8,13,11,40,14,0,287,13/08/2023 11:40,0.00:05:00
2023,8,13,11,45,14,0,289,13/08/2023 11:45,0.00:05:00
2023,8,13,11,50,14,0,285,13/08/2023 11:50,0.00:05:00
2023,8,13,11,55,14,0,280,13/08/2023 11:55,0.00:05:00
2023,8,13,12,0,14,0,249,13/08/2023 12:00,0.00:05:00
2023,8,13,12,5,14,0,263,13/08/2023 12:05,0.00:05:00
2023,8,13,12,10,14,0,264,13/08/2023 12:10,0.00:05:00
2023,8,13,12,15,14,0,265,13/08/2023 12:15,0.00:05:00
2023,8,13,12,20,14,0,272,13/08/2023 12:20,0.00:05:00
2023,8,13,12,25,14,0,272,13/08/2023 12:25,0.00:05:00
2023,8,13,12,30,14,0,265,13/08/2023 12:30,0.00:05:00
2023,8,13,12,35,14,0,272,13/08/2023 12:35,0.00:05:00
2023,8,13,12,40,14,0,252,13/08/2023 12:40,0.00:05:00
2023,8,13,12,45,14,0,245,13/08/2023 12:45,0.00:05:00
2023,8,13,12,50,14,0,251,13/08/2023 12:50,0.00:05:00
2023,8,13,12,55,14,0,244,13/08/2023 12:55,0.00:05:00
2023,8,13,13,0,14,0,242,13/08/2023 13:00,0.00:05:00
2023,8,13,13,5,14,0,241,13/08/2023 13:05,0.00:05:00
2023,8,13,13,10,14,0,246,13/08/2023 13:10,0.00:05:00
2023,8,13,13,15,14,0,263,13/08/2023 13:15,0.00:05:00
2023,8,13,13,20,14,0,249,13/08/2023 13:20,0.00:05:00
2023,8,13,13,25,14,0,240,13/08/2023 13:25,0.00:05:00
2023,8,13,13,30,14,0,238,13/08/2023 13:30,0.00:05:00
2023,8,13,13,35,14,0,248,13/08/2023 13:35,0.00:05:00
2023,8,13,13,40,14,0,257,13/08/2023 13:40,0.00:05:00
2023,8,13,13,45,14,0,255,13/08/2023 13:45,0.00:05:00
2023,8,13,13,50,14,0,253,13/08/2023 13:50,0.00:05:00
2023,8,13,13,55,14,0,250,13/08/2023 13:55,0.00:05:00
2023,8,13,14,0,14,0,248,13/08/2023 14:00,0.00:05:00
2023,8,13,14,5,14,0,246,13/08/2023 14:05,0.00:05:00
2023,8,13,14,10,14,0,248,13/08/2023 14:10,0.00:05:00
2023,8,13,14,15,14,0,240,13/08/2023 14:15,0.00:05:00
2023,8,13,14,20,14,0,232,13/08/2023 14:20,0.00:05:00
2023,8,13,14,25,14,0,229,13/08/2023 14:25,0.00:05:00
2023,8,13,14,30,14,0,226,13/08/2023 14:30,0.00:05:00
2023,8,13,14,35,14,0,223,13/08/2023 14:35,0.00:05:00
2023,8,13,14,40,14,0,229,13/08/2023 14:40,0.00:05:00
2023,8,13,14,45,14,0,234,13/08/2023 14:45,0.00:05:00
2023,8,13,14,50,14,0,234,13/08/2023 14:50,0.00:05:00
2023,8,13,14,55,14,0,238,13/08/2023 14:55,0.00:05:00
2023,8,13,15,0,14,0,241,13/08/2023 15:00,0.00:05:00
2023,8,13,15,5,14,0,236,13/08/2023 15:05,0.00:05:00
2023,8,13,15,10,14,0,222,13/08/2023 15:10,0.00:05:00
2023,8,13,15,15,14,0,212,13/08/2023 15:15,0.00:05:00
2023,8,13,15,20,14,0,200,13/08/2023 15:20,0.00:05:00
2023,8,13,15,25,14,0,196,13/08/2023 15:25,0.00:05:00
2023,8,13,15,30,14,0,191,13/08/2023 15:30,0.00:05:00
2023,8,13,15,35,14,0,192,13/08/2023 15:35,0.00:05:00
2023,8,13,15,40,14,0,180,13/08/2023 15:40,0.00:05:00
2023,8,13,15,45,14,0,171,13/08/2023 15:45,0.00:05:00
2023,8,13,15,50,14,0,168,13/08/2023 15:50,0.00:05:00
2023,8,13,15,55,14,0,153,13/08/2023 15:55,0.00:05:00
2023,8,13,16,0,14,0,122,13/08/2023 16:00,0.00:05:00
2023,8,13,16,5,14,0,105,13/08/2023 16:05,0.00:05:00
2023,8,13,16,10,14,0,96,13/08/2023 16:10,0.00:05:00
2023,8,13,16,15,14,0,96,13/08/2023 16:15,0.00:05:00
2023,8,13,16,20,14,0,96,13/08/2023 16:20,0.00:05:00
2023,8,13,16,25,14,0,111,13/08/2023 16:25,0.00:05:00
2023,8,13,16,30,14,0,115,13/08/2023 16:30,0.00:05:00
2023,8,13,16,35,14,34,111,13/08/2023 16:35,0.00:05:00
2023,8,13,16,40,14,61,106,13/08/2023 16:40,0.00:05:00
2023,8,13,16,45,14,0,81,13/08/2023 16:45,0.00:05:00
2023,8,13,16,50,14,0,64,13/08/2023 16:50,0.00:05:00
2023,8,13,16,55,14,0,49,13/08/2023 16:55,0.00:05:00
2023,8,13,17,0,14,0,39,13/08/2023 17:00,0.00:05:00
2023,8,13,17,5,14,0,35,13/08/2023 17:05,0.00:05:00
2023,8,13,17,10,14,0,29,13/08/2023 17:10,0.00:05:00
2023,8,13,17,15,14,0,30,13/08/2023 17:15,0.00:05:00
2023,8,13,17,20,14,0,28,13/08/2023 17:20,0.00:05:00
2023,8,13,17,25,14,0,19,13/08/2023 17:25,0.00:05:00
2023,8,13,17,30,14,0,12,13/08/2023 17:30,0.00:05:00
2023,8,13,17,35,14,0,6,13/08/2023 17:35,0.00:05:00
2023,8,13,17,40,14,0,1,13/08/2023 17:40,0.00:05:00
2023,8,13,17,45,14,0,0,13/08/2023 17:45,0.00:05:00
2023,8,13,17,50,13,0,0,13/08/2023 17:50,0.00:05:00
2023,8,13,17,55,13,0,0,13/08/2023 17:55,0.00:05:00
2023,8,13,18,0,13,0,0,13/08/2023 18:00,0.00:05:00
2023,8,13,18,5,13,0,0,13/08/2023 18:05,0.00:05:00
2023,8,13,18,10,13,0,0,13/08/2023 18:10,0.00:05:00
2023,8,13,18,15,13,0,0,13/08/2023 18:15,0.00:05:00
2023,8,13,18,20,13,0,0,13/08/2023 18:20,0.00:05:00
2023,8,13,18,25,13,0,0,13/08/2023 18:25,0.00:05:00
2023,8,13,18,30,13,0,0,13/08/2023 18:30,0.00:05:00
2023,8,13,18,35,13,0,0,13/08/2023 18:35,0.00:05:00
2023,8,13,18,40,13,0,0,13/08/2023 18:40,0.00:05:00
2023,8,13,18,45,13,0,0,13/08/2023 18:45,0.00:05:00
2023,8,13,18,50,13,0,0,13/08/2023 18:50,0.00:05:00
